ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2017-03-16,10173.09331906526,-882.8392493697055,21769.76695910551,10173.09331906526,10173.09331906526,0.04453774199991853,0.04453774199991853,0.04453774199991853,0.04453774199991853,0.04453774199991853,0.04453774199991853,0.0,0.0,0.0,10626.179924650882
2017-03-17,10243.078707678855,-633.5642723430749,21278.27627895363,10243.078707678855,10243.078707678855,-0.00037311792714306985,-0.00037311792714306985,-0.00037311792714306985,-0.00037311792714306985,-0.00037311792714306985,-0.00037311792714306985,0.0,0.0,0.0,10239.256831383882
2017-03-18,10313.064096292455,-2362.8109945513766,18841.91811785203,10313.064096292455,10313.064096292455,-0.23303584470442065,-0.23303584470442065,-0.23303584470442065,-0.23303584470442065,-0.23303584470442065,-0.23303584470442065,0.0,0.0,0.0,7909.750493122111
2017-03-19,10383.049484906056,-2194.5896310241583,18143.030289333743,10383.049484906056,10383.049484906056,-0.1775539182313986,-0.1775539182313986,-0.1775539182313986,-0.1775539182313986,-0.1775539182313986,-0.1775539182313986,0.0,0.0,0.0,8539.49836567048
2017-03-20,10453.034873519657,1909.6137336568177,22300.689001698862,10453.034873519657,10453.034873519657,0.1526524503891043,0.1526524503891043,0.1526524503891043,0.1526524503891043,0.1526524503891043,0.1526524503891043,0.0,0.0,0.0,12048.716260965193
2017-03-21,10523.020262133252,668.3694780552497,21839.097275467186,10523.020262133252,10523.020262133252,0.11511043115005402,0.11511043115005402,0.11511043115005402,0.11511043115005402,0.11511043115005402,0.11511043115005402,0.0,0.0,0.0,11734.329661508164
2017-03-22,10593.005650746849,119.72410874417562,21542.561003657294,10593.005650746849,10593.005650746849,0.0986622573244973,0.0986622573244973,0.0986622573244973,0.0986622573244973,0.0986622573244973,0.0986622573244973,0.0,0.0,0.0,11638.135500100689
2017-03-23,10662.991039360448,444.2511870628979,21830.735636935628,10662.991039360448,10662.991039360448,0.04453774199997471,0.04453774199997471,0.04453774199997471,0.04453774199997471,0.04453774199997471,0.04453774199997471,0.0,0.0,0.0,11137.896583219524
2017-03-24,10732.976427974048,-974.500849090444,20938.044484906615,10732.976427974048,10732.976427974048,-0.0003731179272054713,-0.0003731179272054713,-0.0003731179272054713,-0.0003731179272054713,-0.0003731179272054713,-0.0003731179272054713,0.0,0.0,0.0,10728.971762056497
2017-03-25,10802.961816587645,-2619.5926415618083,19061.077817812045,10802.961816587645,10802.961816587645,-0.2330358447047467,-0.2330358447047467,-0.2330358447047467,-0.2330358447047467,-0.2330358447047467,-0.2330358447047467,0.0,0.0,0.0,8285.484484346018
2017-03-26,10872.947205201244,-1442.1466058462347,19845.02800738334,10872.947205201244,10872.947205201244,-0.17755391823127037,-0.17755391823127037,-0.17755391823127037,-0.17755391823127037,-0.17755391823127037,-0.17755391823127037,0.0,0.0,0.0,8942.412826196023
2017-03-27,10942.932593814845,2368.4469183948386,22800.78550683403,10942.932593814845,10942.932593814845,0.1526524503887025,0.1526524503887025,0.1526524503887025,0.1526524503887025,0.1526524503887025,0.1526524503887025,0.0,0.0,0.0,12613.398068699082
2017-03-28,11012.917982428446,2045.4214395845283,22588.688584842657,11012.917982428446,11012.917982428446,0.11511043115002885,0.11511043115002885,0.11511043115002885,0.11511043115002885,0.11511043115002885,0.11511043115002885,0.0,0.0,0.0,12280.61971960569
2017-03-29,11082.903371042043,1806.4749348248267,22817.800941444595,11082.903371042043,11082.903371042043,0.09866225732445313,0.09866225732445313,0.09866225732445313,0.09866225732445313,0.09866225732445313,0.09866225732445313,0.0,0.0,0.0,12176.367635337841
2017-03-30,11152.888759655638,643.5734081512901,21720.748121769073,11152.888759655638,11152.888759655638,0.04453774200003089,0.04453774200003089,0.04453774200003089,0.04453774200003089,0.04453774200003089,0.04453774200003089,0.0,0.0,0.0,11649.613241788224
2017-03-31,11222.874148269239,622.3963250368987,21445.314194778464,11222.874148269239,11222.874148269239,-0.000373117927424671,-0.000373117927424671,-0.000373117927424671,-0.000373117927424671,-0.000373117927424671,-0.000373117927424671,0.0,0.0,0.0,11218.686692727288
2017-04-01,11292.85953688284,-1969.2958207440743,19068.278933819667,11292.85953688284,11292.85953688284,-0.2330358447042132,-0.2330358447042132,-0.2330358447042132,-0.2330358447042132,-0.2330358447042132,-0.2330358447042132,0.0,0.0,0.0,8661.218475579317
2017-04-02,11362.84493073623,-699.5256131047109,20678.449227761208,11362.84493073623,11362.84493073623,-0.17755391823139452,-0.17755391823139452,-0.17755391823139452,-0.17755391823139452,-0.17755391823139452,-0.17755391823139452,0.0,0.0,0.0,9345.327291028274
2017-04-03,11432.830324589624,3106.2419101439705,24087.30331465704,11432.830324589624,11432.830324589624,0.15265245038889244,0.15265245038889244,0.15265245038889244,0.15265245038889244,0.15265245038889244,0.15265245038889244,0.0,0.0,0.0,13178.079888518667
2017-04-04,11502.815718443015,2728.6163015758198,22961.443793195358,11502.815718443015,11502.815718443015,0.11511043114994182,0.11511043114994182,0.11511043114994182,0.11511043114994182,0.11511043114994182,0.11511043114994182,0.0,0.0,0.0,12826.909795231317
2017-04-05,11572.801112296407,1920.9543452999528,23607.40265080748,11572.801112296407,11572.801112296407,0.09866225732448156,0.09866225732448156,0.09866225732448156,0.09866225732448156,0.09866225732448156,0.09866225732448156,0.0,0.0,0.0,12714.599793602842
2017-04-06,11642.7865061498,1055.9021096753088,22363.665372571275,11642.7865061498,11642.7865061498,0.044537742000087074,0.044537742000087074,0.044537742000087074,0.044537742000087074,0.044537742000087074,0.044537742000087074,0.0,0.0,0.0,12161.329927722794
2017-04-07,11712.771900003192,1571.907824129158,22280.462325808436,11712.771900003192,11712.771900003192,-0.0003731179272124033,-0.0003731179272124033,-0.0003731179272124033,-0.0003731179272124033,-0.0003731179272124033,-0.0003731179272124033,0.0,0.0,0.0,11708.401654829951
2017-04-08,11782.757293856586,-760.6363403629457,19750.647671053837,11782.757293856586,11782.757293856586,-0.23303584470453925,-0.23303584470453925,-0.23303584470453925,-0.23303584470453925,-0.23303584470453925,-0.23303584470453925,0.0,0.0,0.0,9036.952494934145
2017-04-09,11852.742687709977,-539.0551746876356,20473.374554461512,11852.742687709977,11852.742687709977,-0.17755391823126634,-0.17755391823126634,-0.17755391823126634,-0.17755391823126634,-0.17755391823126634,-0.17755391823126634,0.0,0.0,0.0,9748.24178172008
2017-04-10,11922.72808156337,3733.9099093877153,23884.837311248044,11922.72808156337,11922.72808156337,0.15265245038867478,0.15265245038867478,0.15265245038867478,0.15265245038867478,0.15265245038867478,0.15265245038867478,0.0,0.0,0.0,13742.76173853188
2017-04-11,11992.713475416762,2691.4918866796343,24101.912867668074,11992.713475416762,11992.713475416762,0.11511043114985477,0.11511043114985477,0.11511043114985477,0.11511043114985477,0.11511043114985477,0.11511043114985477,0.0,0.0,0.0,13373.19989422866
2017-04-12,12062.698869270156,2755.566125929193,23753.495872234704,12062.698869270156,12062.698869270156,0.09866225732444092,0.09866225732444092,0.09866225732444092,0.09866225732444092,0.09866225732444092,0.09866225732444092,0.0,0.0,0.0,13252.83196913733
2017-04-13,12132.68426312355,1971.2290900355613,23222.148375477023,12132.68426312355,12132.68426312355,0.04453774199991663,0.04453774199991663,0.04453774199991663,0.04453774199991663,0.04453774199991663,0.04453774199991663,0.0,0.0,0.0,12673.046624600996
2017-04-14,12202.66965697694,1601.924199351829,22746.794698579564,12202.66965697694,12202.66965697694,-0.00037311792715697886,-0.00037311792715697886,-0.00037311792715697886,-0.00037311792715697886,-0.00037311792715697886,-0.00037311792715697886,0.0,0.0,0.0,12198.116622168747
2017-04-15,12272.655050830332,-1922.3261116939314,19716.661663072147,12272.655050830332,12272.655050830332,-0.23303584470456312,-0.23303584470456312,-0.23303584470456312,-0.23303584470456312,-0.23303584470456312,-0.23303584470456312,0.0,0.0,0.0,9412.686514292363
2017-04-16,12342.640444683726,-784.3429569483751,20099.656847087106,12342.640444683726,12342.640444683726,-0.17755391823086825,-0.17755391823086825,-0.17755391823086825,-0.17755391823086825,-0.17755391823086825,-0.17755391823086825,0.0,0.0,0.0,10151.156272415345
2017-04-17,12412.625838537118,3688.3566836201926,24170.851878882557,12412.625838537118,12412.625838537118,0.15265245038845712,0.15265245038845712,0.15265245038845712,0.15265245038845712,0.15265245038845712,0.15265245038845712,0.0,0.0,0.0,14307.443588544887
2017-04-18,12482.611232390509,2971.141588948047,23833.044135054126,12482.611232390509,12482.611232390509,0.11511043114996863,0.11511043114996863,0.11511043114996863,0.11511043114996863,0.11511043114996863,0.11511043114996863,0.0,0.0,0.0,13919.489993228422
2017-04-19,12552.596626243901,3267.0490144332634,24281.065643254373,12552.596626243901,12552.596626243901,0.09866225732446934,0.09866225732446934,0.09866225732446934,0.09866225732446934,0.09866225732446934,0.09866225732446934,0.0,0.0,0.0,13791.064144672642
2017-04-20,12622.582020097296,2290.752022347028,24067.452238285914,12622.582020097296,12622.582020097296,0.04453774200013164,0.04453774200013164,0.04453774200013164,0.04453774200013164,0.04453774200013164,0.04453774200013164,0.0,0.0,0.0,13184.76332148389
2017-04-21,12692.567413950688,1772.1201133386562,22954.23915602756,12692.567413950688,12692.567413950688,-0.0003731179271015128,-0.0003731179271015128,-0.0003731179271015128,-0.0003731179271015128,-0.0003731179271015128,-0.0003731179271015128,0.0,0.0,0.0,12687.8315895076
2017-04-22,12762.55280780408,-1143.821450820187,20615.534356316934,12762.55280780408,12762.55280780408,-0.23303584470458702,-0.23303584470458702,-0.23303584470458702,-0.23303584470458702,-0.23303584470458702,-0.23303584470458702,0.0,0.0,0.0,9788.420533650558
2017-04-23,12832.538201657473,475.1525000724552,20665.453563036874,12832.538201657473,12832.538201657473,-0.1775539182315321,-0.1775539182315321,-0.1775539182315321,-0.1775539182315321,-0.1775539182315321,-0.1775539182315321,0.0,0.0,0.0,10554.07076309737
2017-04-24,12902.523595510867,4113.955090830384,25150.26884624783,12902.523595510867,12902.523595510867,0.15265245038864703,0.15265245038864703,0.15265245038864703,0.15265245038864703,0.15265245038864703,0.15265245038864703,0.0,0.0,0.0,14872.125438562938
2017-04-25,12972.508918261397,3899.8895201333144,25225.399104569715,12972.508918261397,12972.508918261397,0.11511043114994346,0.11511043114994346,0.11511043114994346,0.11511043114994346,0.11511043114994346,0.11511043114994346,0.0,0.0,0.0,14465.780012938952
2017-04-26,13042.494241011927,3156.9284282862704,25217.90076917188,13042.494241011927,13042.494241011927,0.09866225732442516,0.09866225732442516,0.09866225732442516,0.09866225732442516,0.09866225732442516,0.09866225732442516,0.0,0.0,0.0,14329.29616397098
2017-04-27,13112.47956376246,3596.7582414095828,24530.613061222128,13112.47956376246,13112.47956376246,0.0445377419999951,0.0445377419999951,0.0445377419999951,0.0445377419999951,0.0445377419999951,0.0445377419999951,0.0,0.0,0.0,13696.47979555352
2017-04-28,13182.464886512991,2493.9730701583367,23821.962880852752,13182.464886512991,13182.464886512991,-0.00037311792688925205,-0.00037311792688925205,-0.00037311792688925205,-0.00037311792688925205,-0.00037311792688925205,-0.00037311792688925205,0.0,0.0,0.0,13177.546272543246
2017-04-29,13252.450209263523,-605.1517287048443,20808.67222701707,13252.450209263523,13252.450209263523,-0.23303584470435568,-0.23303584470435568,-0.23303584470435568,-0.23303584470435568,-0.23303584470435568,-0.23303584470435568,0.0,0.0,0.0,10164.154280345383
2017-04-30,13322.435532014051,171.35921827768644,21788.937862214592,13322.435532014051,13322.435532014051,-0.17755391823113403,-0.17755391823113403,-0.17755391823113403,-0.17755391823113403,-0.17755391823113403,-0.17755391823113403,0.0,0.0,0.0,10956.984902923274
2017-05-01,13392.420854764583,4228.980658492668,26310.307102601488,13392.420854764583,13392.420854764583,0.15265245038883696,0.15265245038883696,0.15265245038883696,0.15265245038883696,0.15265245038883696,0.15265245038883696,0.0,0.0,0.0,15436.806714882958
2017-05-02,13462.406177515115,4370.584170209439,26541.854049553767,13462.406177515115,13462.406177515115,0.1151104311499183,0.1151104311499183,0.1151104311499183,0.1151104311499183,0.1151104311499183,0.1151104311499183,0.0,0.0,0.0,15012.069556924203
2017-05-03,13532.391500265647,4828.23910823657,26204.95659405406,13532.391500265647,13532.391500265647,0.098662257324381,0.098662257324381,0.098662257324381,0.098662257324381,0.098662257324381,0.098662257324381,0.0,0.0,0.0,14867.527792679122
2017-05-04,13602.376823016177,3138.2318075945723,25474.204242080195,13602.376823016177,13602.376823016177,0.0445377420002101,0.0445377420002101,0.0445377420002101,0.0445377420002101,0.0445377420002101,0.0445377420002101,0.0,0.0,0.0,14208.19597254931
2017-05-05,13672.362145766709,2116.3025617231187,25027.221041331104,13672.362145766709,13672.362145766709,-0.0003731179271084864,-0.0003731179271084864,-0.0003731179271084864,-0.0003731179271084864,-0.0003731179271084864,-0.0003731179271084864,0.0,0.0,0.0,13667.260742344204
2017-05-06,13742.347468517239,15.241483947438962,21201.834377234114,13742.347468517239,13742.347468517239,-0.2330358447046818,-0.2330358447046818,-0.2330358447046818,-0.2330358447046818,-0.2330358447046818,-0.2330358447046818,0.0,0.0,0.0,10539.887917966078
2017-05-07,13812.332791267772,82.53091983953267,22614.830165543048,13812.332791267772,13812.332791267772,-0.17755391823179795,-0.17755391823179795,-0.17755391823179795,-0.17755391823179795,-0.17755391823179795,-0.17755391823179795,0.0,0.0,0.0,11359.898984256632
2017-05-08,13882.3181140183,5410.219435153517,26134.325904801866,13882.3181140183,13882.3181140183,0.1526524503888428,0.1526524503888428,0.1526524503888428,0.1526524503888428,0.1526524503888428,0.1526524503888428,0.0,0.0,0.0,16001.487991200614
2017-05-09,13952.303436768834,4834.346635634079,26080.475799548036,13952.303436768834,13952.303436768834,0.11511043115003217,0.11511043115003217,0.11511043115003217,0.11511043115003217,0.11511043115003217,0.11511043115003217,0.0,0.0,0.0,15558.35910091137
2017-05-10,14022.288759519364,3706.627498414762,27188.71366681951,14022.288759519364,14022.288759519364,0.09866225732441294,0.09866225732441294,0.09866225732441294,0.09866225732441294,0.09866225732441294,0.09866225732441294,0.0,0.0,0.0,15405.759421388286
2017-05-11,14092.274082269898,4133.246763454898,25836.232522636023,14092.274082269898,14092.274082269898,0.04453774200007356,0.04453774200007356,0.04453774200007356,0.04453774200007356,0.04453774200007356,0.04453774200007356,0.0,0.0,0.0,14719.91214954036
2017-05-12,14162.259405020426,3488.721278008508,24736.73846350842,14162.259405020426,14162.259405020426,-0.0003731179273276791,-0.0003731179273276791,-0.0003731179273276791,-0.0003731179273276791,-0.0003731179273276791,-0.0003731179273276791,0.0,0.0,0.0,14156.97521214495
2017-05-13,14232.244727770956,33.86062419416287,21692.61908791656,14232.244727770956,14232.244727770956,-0.23303584470500785,-0.23303584470500785,-0.23303584470500785,-0.23303584470500785,-0.23303584470500785,-0.23303584470500785,0.0,0.0,0.0,10915.621555586456
2017-05-14,14302.23005052149,997.4993436554478,22078.76296377542,14302.23005052149,14302.23005052149,-0.17755391823192207,-0.17755391823192207,-0.17755391823192207,-0.17755391823192207,-0.17755391823192207,-0.17755391823192207,0.0,0.0,0.0,11762.813065597058
2017-05-15,14372.21537327202,5667.323221955964,27093.142865470956,14372.21537327202,14372.21537327202,0.15265245038880923,0.15265245038880923,0.15265245038880923,0.15265245038880923,0.15265245038880923,0.15265245038880923,0.0,0.0,0.0,16566.169267517707
2017-05-16,14442.20069602255,5839.128321098997,26472.961006342717,14442.20069602255,14442.20069602255,0.11511043114994511,0.11511043114994511,0.11511043114994511,0.11511043114994511,0.11511043114994511,0.11511043114994511,0.0,0.0,0.0,16104.648644895744
2017-05-17,14512.18601877308,5244.117247364218,27006.36406723181,14512.18601877308,14512.18601877308,0.09866225732444137,0.09866225732444137,0.09866225732444137,0.09866225732444137,0.09866225732444137,0.09866225732444137,0.0,0.0,0.0,15943.99105009743
2017-05-18,14582.171319047393,4706.787243376432,26196.684304429305,14582.171319047393,14582.171319047393,0.04453774200012974,0.04453774200012974,0.04453774200012974,0.04453774200012974,0.04453774200012974,0.04453774200012974,0.0,0.0,0.0,15231.62830305682
2017-05-19,14652.156619321706,4526.939697382378,25282.764316349367,14652.156619321706,14652.156619321706,-0.0003731179272722443,-0.0003731179272722443,-0.0003731179272722443,-0.0003731179272722443,-0.0003731179272722443,-0.0003731179272722443,0.0,0.0,0.0,14646.689637013837
2017-05-20,14722.141919596015,573.3033860612229,22032.15944793826,14722.141919596015,14722.141919596015,-0.23303584470477656,-0.23303584470477656,-0.23303584470477656,-0.23303584470477656,-0.23303584470477656,-0.23303584470477656,0.0,0.0,0.0,11291.355141499356
2017-05-21,14792.127219870328,1524.2721074429962,23042.591361613453,14792.127219870328,14792.127219870328,-0.17755391823179384,-0.17755391823179384,-0.17755391823179384,-0.17755391823179384,-0.17755391823179384,-0.17755391823179384,0.0,0.0,0.0,12165.727072999181
2017-05-22,14862.112520144641,7166.379663510052,28569.29989952458,14862.112520144641,14862.112520144641,0.15265245038881503,0.15265245038881503,0.15265245038881503,0.15265245038881503,0.15265245038881503,0.15265245038881503,0.0,0.0,0.0,17130.850414299006
2017-05-23,14932.097820418952,6645.282745953256,27761.87484295781,14932.097820418952,14932.097820418952,0.11511043114985808,0.11511043114985808,0.11511043114985808,0.11511043114985808,0.11511043114985808,0.11511043114985808,0.0,0.0,0.0,16650.938038499233
2017-05-24,15002.083120693262,5826.837393259571,27546.659251648252,15002.083120693262,15002.083120693262,0.0986622573244007,0.0986622573244007,0.0986622573244007,0.0986622573244007,0.0986622573244007,0.0986622573244007,0.0,0.0,0.0,16482.22250594915
2017-05-25,15072.068420967575,4303.305712693411,26851.21544263764,15072.068420967575,15072.068420967575,0.04453774199995931,0.04453774199995931,0.04453774199995931,0.04453774199995931,0.04453774199995931,0.04453774199995931,0.0,0.0,0.0,15743.344315706363
2017-05-26,15142.053721241888,4286.896774821567,26461.982636163917,15142.053721241888,15142.053721241888,-0.0003731179273346111,-0.0003731179273346111,-0.0003731179273346111,-0.0003731179273346111,-0.0003731179273346111,-0.0003731179273346111,0.0,0.0,0.0,15136.403949541827
2017-05-27,15212.039021516199,950.9767423104792,21650.107374653984,15212.039021516199,15212.039021516199,-0.2330358447048004,-0.2330358447048004,-0.2330358447048004,-0.2330358447048004,-0.2330358447048004,-0.2330358447048004,0.0,0.0,0.0,11667.088658454786
2017-05-28,15282.02432179051,1560.859087093848,22477.54873884562,15282.02432179051,15282.02432179051,-0.1775539182316656,-0.1775539182316656,-0.1775539182316656,-0.1775539182316656,-0.1775539182316656,-0.1775539182316656,0.0,0.0,0.0,12568.641024944991
2017-05-29,15352.009622064823,7075.582466561746,28072.48141549783,15352.009622064823,15352.009622064823,0.152652450389005,0.152652450389005,0.152652450389005,0.152652450389005,0.152652450389005,0.152652450389005,0.0,0.0,0.0,17695.5315092686
2017-05-30,15421.994922339136,6870.961559760183,28343.78772235792,15421.994922339136,15421.994922339136,0.11511043114983291,0.11511043114983291,0.11511043114983291,0.11511043114983291,0.11511043114983291,0.11511043114983291,0.0,0.0,0.0,17197.22740704013
2017-05-31,15491.980222613445,6313.839326431351,27605.23800060349,15491.980222613445,15491.980222613445,0.09866225732450529,0.09866225732450529,0.09866225732450529,0.09866225732450529,0.09866225732450529,0.09866225732450529,0.0,0.0,0.0,17020.45396180308
2017-06-01,15561.965522887756,5951.801556168911,26923.588690631113,15561.965522887756,15561.965522887756,0.04453774200001549,0.04453774200001549,0.04453774200001549,0.04453774200001549,0.04453774200001549,0.04453774200001549,0.0,0.0,0.0,16255.060328359266
2017-06-02,15631.95082316207,5021.423737259254,26802.81407285761,15631.95082316207,15631.95082316207,-0.0003731179272791797,-0.0003731179272791797,-0.0003731179272791797,-0.0003731179272791797,-0.0003731179272791797,-0.0003731179272791797,0.0,0.0,0.0,15626.1182620716
2017-06-03,15701.93612343638,1813.0614947820782,23086.308850301622,15701.93612343638,15701.93612343638,-0.23303584470426697,-0.23303584470426697,-0.23303584470426697,-0.23303584470426697,-0.23303584470426697,-0.23303584470426697,0.0,0.0,0.0,12042.82217541894
2017-06-04,15771.921423710693,2571.0846180539033,23676.92252524502,15771.921423710693,15771.921423710693,-0.17755391823153746,-0.17755391823153746,-0.17755391823153746,-0.17755391823153746,-0.17755391823153746,-0.17755391823153746,0.0,0.0,0.0,12971.554976890931
2017-06-05,15841.906723985005,8220.818072864535,28843.655550729793,15841.906723985005,15841.906723985005,0.1526524503886032,0.1526524503886032,0.1526524503886032,0.1526524503886032,0.1526524503886032,0.1526524503886032,0.0,0.0,0.0,18260.212604229004
2017-06-06,15911.892024259314,6708.3047327290915,28232.76384128647,15911.892024259314,15911.892024259314,0.1151104311498849,0.1151104311498849,0.1151104311498849,0.1151104311498849,0.1151104311498849,0.1151104311498849,0.0,0.0,0.0,17743.51677558222
2017-06-07,15981.877324533627,6644.412229062345,28343.970369478968,15981.877324533627,15981.877324533627,0.09866225732438849,0.09866225732438849,0.09866225732438849,0.09866225732438849,0.09866225732438849,0.09866225732438849,0.0,0.0,0.0,17558.685417653574
2017-06-08,16051.86262480794,5774.160639381013,27665.074230044473,16051.86262480794,16051.86262480794,0.04453774200007167,0.04453774200007167,0.04453774200007167,0.04453774200007167,0.04453774200007167,0.04453774200007167,0.0,0.0,0.0,16766.776341012228
2017-06-09,16121.847925082251,7210.739210674961,26241.80610505818,16121.847925082251,16121.847925082251,-0.0003731179274984141,-0.0003731179274984141,-0.0003731179274984141,-0.0003731179274984141,-0.0003731179274984141,-0.0003731179274984141,0.0,0.0,0.0,16115.832574597
2017-06-10,16191.833151426452,2111.656288704484,23473.715739338204,16191.833151426452,16191.833151426452,-0.23303584470433783,-0.23303584470433783,-0.23303584470433783,-0.23303584470433783,-0.23303584470433783,-0.23303584470433783,0.0,0.0,0.0,12418.555635672088
2017-06-11,16261.81837777065,1955.5682477891082,24128.74975668143,16261.81837777065,16261.81837777065,-0.17755391823166156,-0.17755391823166156,-0.17755391823166156,-0.17755391823166156,-0.17755391823166156,-0.17755391823166156,0.0,0.0,0.0,13374.468807225829
2017-06-12,16331.803604114852,8485.360966449403,29735.965032727807,16331.803604114852,16331.803604114852,0.15265245038879313,0.15265245038879313,0.15265245038879313,0.15265245038879313,0.15265245038879313,0.15265245038879313,0.0,0.0,0.0,18824.893443551508
2017-06-13,16401.78883045905,7731.711014159689,29119.057982149294,16401.78883045905,16401.78883045905,0.1151104311498597,0.1151104311498597,0.1151104311498597,0.1151104311498597,0.1151104311498597,0.1151104311498597,0.0,0.0,0.0,18289.805814362142
2017-06-14,16471.77405680325,7122.903191746701,29060.097696821766,16471.77405680325,16471.77405680325,0.09866225732441694,0.09866225732441694,0.09866225732441694,0.09866225732441694,0.09866225732441694,0.09866225732441694,0.0,0.0,0.0,18096.916467385225
2017-06-15,16541.759283147447,7252.7687924926295,28500.982905223016,16541.759283147447,16541.759283147447,0.044537742000127854,0.044537742000127854,0.044537742000127854,0.044537742000127854,0.044537742000127854,0.044537742000127854,0.0,0.0,0.0,17278.49189032849
2017-06-16,16611.744509491647,6325.1215610661975,26851.590920596827,16611.744509491647,16611.744509491647,-0.0003731179270114737,-0.0003731179270114737,-0.0003731179270114737,-0.0003731179270114737,-0.0003731179270114737,-0.0003731179270114737,0.0,0.0,0.0,16605.546369816224
2017-06-17,16681.729735835845,1899.857348657569,23843.612039962354,16681.729735835845,16681.729735835845,-0.2330358447043617,-0.2330358447043617,-0.2330358447043617,-0.2330358447043617,-0.2330358447043617,-0.2330358447043617,0.0,0.0,0.0,12794.28875571547
2017-06-18,16751.714962180045,3266.9847504348963,25142.84093992425,16751.714962180045,16751.714962180045,-0.17755391823180328,-0.17755391823180328,-0.17755391823180328,-0.17755391823180328,-0.17755391823180328,-0.17755391823180328,0.0,0.0,0.0,13777.382333542653
2017-06-19,16821.700188524246,8859.804274615657,29717.218475586455,16821.700188524246,16821.700188524246,0.15265245038898306,0.15265245038898306,0.15265245038898306,0.15265245038898306,0.15265245038898306,0.15265245038898306,0.0,0.0,0.0,19389.57394201129
2017-06-20,16891.685414868447,8151.383840030705,29939.62183434709,16891.685414868447,16891.685414868447,0.11511043114991171,0.11511043114991171,0.11511043114991171,0.11511043114991171,0.11511043114991171,0.11511043114991171,0.0,0.0,0.0,18836.094605822633
2017-06-21,16961.670641212644,7283.623682575053,29346.083638114116,16961.670641212644,16961.670641212644,0.0986622573245215,0.0986622573245215,0.0986622573245215,0.0986622573245215,0.0986622573245215,0.0986622573245215,0.0,0.0,0.0,18635.14735466975
2017-06-22,17031.655867556845,7936.67671103413,27996.59677949659,17031.655867556845,17031.655867556845,0.04453774199995741,0.04453774199995741,0.04453774199995741,0.04453774199995741,0.04453774199995741,0.04453774199995741,0.0,0.0,0.0,17790.20736241815
2017-06-23,17101.641093901046,7311.189837621609,27684.618239172876,17101.641093901046,17101.641093901046,-0.0003731179272307081,-0.0003731179272307081,-0.0003731179272307081,-0.0003731179272307081,-0.0003731179272307081,-0.0003731179272307081,0.0,0.0,0.0,17095.260165023847
2017-06-24,17171.62632024524,2340.227602956328,23948.45827232998,17171.62632024524,17171.62632024524,-0.23303584470468777,-0.23303584470468777,-0.23303584470468777,-0.23303584470468777,-0.23303584470468777,-0.23303584470468777,0.0,0.0,0.0,13170.02187575364
2017-06-25,17241.61154658944,2714.421185796673,24693.781689027845,17241.61154658944,17241.61154658944,-0.17755391823140518,-0.17755391823140518,-0.17755391823140518,-0.17755391823140518,-0.17755391823140518,-0.17755391823140518,0.0,0.0,0.0,14180.295859868647
2017-06-26,17311.596772933637,9919.578769137812,30210.784812801856,17311.596772933637,17311.596772933637,0.152652450389173,0.152652450389173,0.152652450389173,0.152652450389173,0.152652450389173,0.152652450389173,0.0,0.0,0.0,19954.254440471257
2017-06-27,17381.581999277838,9349.064556764348,30425.490726062955,17381.581999277838,17381.581999277838,0.11511043115008746,0.11511043115008746,0.11511043115008746,0.11511043115008746,0.11511043115008746,0.11511043115008746,0.0,0.0,0.0,19382.38339728531
2017-06-28,17451.56722562204,8357.699899335206,29556.16462408265,17451.56722562204,17451.56722562204,0.09866225732447734,0.09866225732447734,0.09866225732447734,0.09866225732447734,0.09866225732447734,0.09866225732447734,0.0,0.0,0.0,19173.378241951774
2017-06-29,17521.552451966236,8033.150906245803,29516.581001039045,17521.552451966236,17521.552451966236,0.044537742000206305,0.044537742000206305,0.044537742000206305,0.044537742000206305,0.044537742000206305,0.044537742000206305,0.0,0.0,0.0,18301.92283451499
2017-06-30,17591.537678310437,6358.7486475189735,28208.80719292667,17591.537678310437,17591.537678310437,-0.00037311792744989386,-0.00037311792744989386,-0.00037311792744989386,-0.00037311792744989386,-0.00037311792744989386,-0.00037311792744989386,0.0,0.0,0.0,17584.973960231247
2017-07-01,17661.522904654637,2391.959838834387,24126.261340283185,17661.522904654637,17661.522904654637,-0.23303584470440944,-0.23303584470440944,-0.23303584470440944,-0.23303584470440944,-0.23303584470440944,-0.23303584470440944,0.0,0.0,0.0,13545.75499580217
2017-07-02,17731.508130998838,3757.7063858960432,25429.637397417777,17731.508130998838,17731.508130998838,-0.1775539182315293,-0.1775539182315293,-0.1775539182315293,-0.1775539182315293,-0.1775539182315293,-0.1775539182315293,0.0,0.0,0.0,14583.209386185774
2017-07-03,17801.49335734303,9947.45424816958,31502.20413832955,17801.49335734303,17801.49335734303,0.15265245038877118,0.15265245038877118,0.15265245038877118,0.15265245038877118,0.15265245038877118,0.15265245038877118,0.0,0.0,0.0,20518.93493892088
2017-07-04,17871.478588634087,9563.650163529463,30859.731300823878,17871.478588634087,17871.478588634087,0.11511043115000037,0.11511043115000037,0.11511043115000037,0.11511043115000037,0.11511043115000037,0.11511043115000037,0.0,0.0,0.0,19928.672194259758
